任务开始运行于 r4518u05n01.misha.ycrc.yale.edu at Mon Dec 22 21:00:27 EST 2025
CUDA_VISIBLE_DEVICES: 0
正在使用的显卡信息：
NVIDIA A40
+ python -u src/train_rl.py --total_episodes 5000 --max_steps 20 --n_candidates 128 --hidden_dim 128 --n_cross_attn_layers 3 --update_every 20 --save_every 1000 --save_dir ./runs/ppo_bo_1223 --seed 42
/gpfs/radev/pi/cohan/yz979/environment/miniconda3/envs/fl_test/lib/python3.11/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]

======================================================================
Improved PPO Training for Bayesian Optimization (Hartmann-3D)
======================================================================
Device: cuda
Total Episodes: 5000
Max Steps per Episode: 20
Candidates per Step: 128
Update Every: 20 episodes
网络: hidden=128, self_attn=3, cross_attn=3, heads=8
======================================================================

TensorBoard 日志目录: ./runs/ppo_bo_1223/tensorboard
环境已创建: 3 个 Hartmann-3D 变体
PPO 网络参数量: 1,256,196

开始训练...

Episode    20 | Reward:   5.07 | Regret: 0.9033 | Best: inf | LR: 1.00e-04
Episode  3020 | Reward:  21.20 | Regret: 0.1305 | Best: 0.0336 | LR: 8.48e-05
Episode  3040 | Reward:  21.48 | Regret: 0.1248 | Best: 0.0336 | LR: 8.42e-05
Episode  3060 | Reward:  20.82 | Regret: 0.0983 | Best: 0.0336 | LR: 8.37e-05
Episode  3080 | Reward:  20.40 | Regret: 0.0949 | Best: 0.0336 | LR: 8.31e-05
Episode  3100 | Reward:  21.11 | Regret: 0.0893 | Best: 0.0336 | LR: 8.25e-05
Episode  3120 | Reward:  21.63 | Regret: 0.0321 | Best: 0.0321 | LR: 8.19e-05
Episode  3140 | Reward:  20.51 | Regret: 0.0704 | Best: 0.0279 | LR: 8.13e-05
Episode  3160 | Reward:  21.03 | Regret: 0.0707 | Best: 0.0279 | LR: 8.06e-05
Episode  3180 | Reward:  20.31 | Regret: 0.0861 | Best: 0.0279 | LR: 8.00e-05
Episode  3200 | Reward:  19.23 | Regret: 0.1261 | Best: 0.0279 | LR: 7.94e-05
Episode  3220 | Reward:  19.38 | Regret: 0.1263 | Best: 0.0279 | LR: 7.88e-05
Episode  3240 | Reward:  20.64 | Regret: 0.0894 | Best: 0.0279 | LR: 7.81e-05
Episode  3260 | Reward:  25.31 | Regret: 0.0870 | Best: 0.0279 | LR: 7.75e-05
Episode  3280 | Reward:  26.04 | Regret: 0.1074 | Best: 0.0279 | LR: 7.68e-05
Episode  3300 | Reward:  27.12 | Regret: 0.0673 | Best: 0.0279 | LR: 7.61e-05
Episode  3320 | Reward:  26.41 | Regret: 0.0798 | Best: 0.0279 | LR: 7.55e-05
Episode  3340 | Reward:  26.63 | Regret: 0.0783 | Best: 0.0279 | LR: 7.48e-05
Episode  3360 | Reward:  23.69 | Regret: 0.0693 | Best: 0.0279 | LR: 7.41e-05
Episode  3380 | Reward:  24.05 | Regret: 0.0288 | Best: 0.0271 | LR: 7.34e-05
Episode  3400 | Reward:  23.81 | Regret: 0.0341 | Best: 0.0270 | LR: 7.27e-05
Episode  3420 | Reward:  29.93 | Regret: 0.0264 | Best: 0.0264 | LR: 7.20e-05
Episode  3440 | Reward:  28.45 | Regret: 0.0337 | Best: 0.0264 | LR: 7.13e-05
Episode  3460 | Reward:  28.01 | Regret: 0.0332 | Best: 0.0264 | LR: 7.06e-05
Episode  3480 | Reward:  29.23 | Regret: 0.0339 | Best: 0.0264 | LR: 6.99e-05
Episode  3500 | Reward:  29.34 | Regret: 0.0316 | Best: 0.0264 | LR: 6.91e-05
Episode  3520 | Reward:  24.74 | Regret: 0.0269 | Best: 0.0264 | LR: 6.84e-05
Episode  3540 | Reward:  26.33 | Regret: 0.0251 | Best: 0.0249 | LR: 6.77e-05
Episode  3560 | Reward:  25.58 | Regret: 0.0308 | Best: 0.0249 | LR: 6.69e-05
Episode  3580 | Reward:  25.35 | Regret: 0.0452 | Best: 0.0249 | LR: 6.62e-05
Episode  3600 | Reward:  24.64 | Regret: 0.0469 | Best: 0.0249 | LR: 6.55e-05
Episode  3620 | Reward:  23.70 | Regret: 0.0482 | Best: 0.0249 | LR: 6.47e-05
Episode  3640 | Reward:  22.92 | Regret: 0.0448 | Best: 0.0249 | LR: 6.39e-05
Episode  3660 | Reward:  22.59 | Regret: 0.0487 | Best: 0.0249 | LR: 6.32e-05
Episode  3680 | Reward:  21.68 | Regret: 0.0379 | Best: 0.0249 | LR: 6.24e-05
Episode  3700 | Reward:  23.01 | Regret: 0.0317 | Best: 0.0249 | LR: 6.17e-05
Episode  3720 | Reward:  23.60 | Regret: 0.0699 | Best: 0.0249 | LR: 6.09e-05
Episode  3740 | Reward:  23.53 | Regret: 0.0667 | Best: 0.0249 | LR: 6.01e-05
Episode  3760 | Reward:  23.38 | Regret: 0.0669 | Best: 0.0249 | LR: 5.94e-05
Episode  3780 | Reward:  23.60 | Regret: 0.0703 | Best: 0.0249 | LR: 5.86e-05
Episode  3800 | Reward:  23.61 | Regret: 0.0692 | Best: 0.0249 | LR: 5.78e-05
Episode  3820 | Reward:  22.68 | Regret: 0.0316 | Best: 0.0249 | LR: 5.70e-05
Episode  3840 | Reward:  24.54 | Regret: 0.0303 | Best: 0.0249 | LR: 5.63e-05
Episode  3860 | Reward:  26.43 | Regret: 0.0262 | Best: 0.0238 | LR: 5.55e-05
Episode  3880 | Reward:  27.20 | Regret: 0.0185 | Best: 0.0185 | LR: 5.47e-05
Episode  3900 | Reward:  25.55 | Regret: 0.0284 | Best: 0.0185 | LR: 5.39e-05
Episode  3920 | Reward:  25.72 | Regret: 0.0287 | Best: 0.0185 | LR: 5.31e-05
Episode  3940 | Reward:  24.50 | Regret: 0.0289 | Best: 0.0185 | LR: 5.24e-05
Episode  3960 | Reward:  27.68 | Regret: 0.0262 | Best: 0.0185 | LR: 5.16e-05
Episode  3980 | Reward:  27.12 | Regret: 0.0275 | Best: 0.0185 | LR: 5.08e-05
Episode  4000 | Reward:  28.17 | Regret: 0.0209 | Best: 0.0185 | LR: 5.00e-05

模型已保存: ./runs/ppo_bo_1223/ppo_ep4000.pt

Episode  4020 | Reward:  28.89 | Regret: 0.0156 | Best: 0.0151 | LR: 4.92e-05
Episode  4040 | Reward:  28.37 | Regret: 0.0246 | Best: 0.0122 | LR: 4.84e-05
Episode  4060 | Reward:  23.45 | Regret: 0.0294 | Best: 0.0122 | LR: 4.76e-05
Episode  4080 | Reward:  24.10 | Regret: 0.0878 | Best: 0.0122 | LR: 4.69e-05
Episode  4100 | Reward:  25.13 | Regret: 0.0819 | Best: 0.0122 | LR: 4.61e-05
Episode  4120 | Reward:  25.84 | Regret: 0.0817 | Best: 0.0122 | LR: 4.53e-05
Episode  4140 | Reward:  26.53 | Regret: 0.0704 | Best: 0.0122 | LR: 4.45e-05
Episode  4160 | Reward:  25.99 | Regret: 0.0708 | Best: 0.0122 | LR: 4.37e-05
Episode  4180 | Reward:  25.10 | Regret: 0.0146 | Best: 0.0122 | LR: 4.30e-05
Episode  4200 | Reward:  24.34 | Regret: 0.0197 | Best: 0.0122 | LR: 4.22e-05
Episode  4220 | Reward:  23.21 | Regret: 0.0259 | Best: 0.0122 | LR: 4.14e-05
Episode  4240 | Reward:  22.60 | Regret: 0.0555 | Best: 0.0122 | LR: 4.06e-05
Episode  4260 | Reward:  26.34 | Regret: 0.0559 | Best: 0.0122 | LR: 3.99e-05
Episode  4280 | Reward:  26.19 | Regret: 0.0835 | Best: 0.0122 | LR: 3.91e-05
Episode  4300 | Reward:  26.34 | Regret: 0.0802 | Best: 0.0122 | LR: 3.83e-05
Episode  4320 | Reward:  26.63 | Regret: 0.0769 | Best: 0.0122 | LR: 3.76e-05
Episode  4340 | Reward:  27.19 | Regret: 0.0474 | Best: 0.0122 | LR: 3.68e-05
Episode  4360 | Reward:  25.12 | Regret: 0.0386 | Best: 0.0122 | LR: 3.61e-05
Episode  4380 | Reward:  25.47 | Regret: 0.0105 | Best: 0.0089 | LR: 3.53e-05
Episode  4400 | Reward:  25.67 | Regret: 0.0087 | Best: 0.0086 | LR: 3.45e-05
Episode  4420 | Reward:  25.96 | Regret: 0.0379 | Best: 0.0034 | LR: 3.38e-05
Episode  4440 | Reward:  25.53 | Regret: 0.0689 | Best: 0.0034 | LR: 3.31e-05
Episode  4460 | Reward:  25.47 | Regret: 0.1027 | Best: 0.0034 | LR: 3.23e-05
Episode  4480 | Reward:  24.57 | Regret: 0.1070 | Best: 0.0034 | LR: 3.16e-05
Episode  4500 | Reward:  23.89 | Regret: 0.1369 | Best: 0.0034 | LR: 3.09e-05
Episode  4520 | Reward:  31.09 | Regret: 0.1040 | Best: 0.0034 | LR: 3.01e-05
Episode  4540 | Reward:  30.92 | Regret: 0.0744 | Best: 0.0034 | LR: 2.94e-05
Episode  4560 | Reward:  30.07 | Regret: 0.0476 | Best: 0.0034 | LR: 2.87e-05
Episode  4580 | Reward:  30.25 | Regret: 0.0734 | Best: 0.0034 | LR: 2.80e-05
Episode  4600 | Reward:  30.50 | Regret: 0.0645 | Best: 0.0034 | LR: 2.73e-05
Episode  4620 | Reward:  23.80 | Regret: 0.0662 | Best: 0.0034 | LR: 2.66e-05
Episode  4640 | Reward:  24.08 | Regret: 0.0669 | Best: 0.0034 | LR: 2.59e-05
Episode  4660 | Reward:  24.16 | Regret: 0.1304 | Best: 0.0034 | LR: 2.52e-05
Episode  4680 | Reward:  24.10 | Regret: 0.1091 | Best: 0.0034 | LR: 2.45e-05
Episode  4700 | Reward:  24.52 | Regret: 0.0920 | Best: 0.0034 | LR: 2.39e-05
Episode  4720 | Reward:  23.51 | Regret: 0.0893 | Best: 0.0034 | LR: 2.32e-05
Episode  4740 | Reward:  25.62 | Regret: 0.0835 | Best: 0.0034 | LR: 2.25e-05
Episode  4760 | Reward:  44.69 | Regret: 0.0174 | Best: 0.0034 | LR: 2.19e-05
Episode  4780 | Reward:  45.29 | Regret: 0.0084 | Best: 0.0034 | LR: 2.12e-05
Episode  4800 | Reward:  45.59 | Regret: 0.0067 | Best: 0.0034 | LR: 2.06e-05
Episode  4820 | Reward:  46.06 | Regret: 0.0060 | Best: 0.0034 | LR: 2.00e-05
Episode  4840 | Reward:  44.45 | Regret: 0.0416 | Best: 0.0034 | LR: 1.94e-05
Episode  4860 | Reward:  26.52 | Regret: 0.0369 | Best: 0.0034 | LR: 1.87e-05
Episode  4880 | Reward:  25.92 | Regret: 0.0396 | Best: 0.0034 | LR: 1.81e-05
Episode  4900 | Reward:  25.95 | Regret: 0.0382 | Best: 0.0034 | LR: 1.75e-05
Episode  4920 | Reward:  24.71 | Regret: 0.0424 | Best: 0.0034 | LR: 1.69e-05
Episode  4940 | Reward:  25.13 | Regret: 0.0179 | Best: 0.0034 | LR: 1.63e-05
Episode  4960 | Reward:  25.43 | Regret: 0.0170 | Best: 0.0034 | LR: 1.58e-05
Episode  4980 | Reward:  26.04 | Regret: 0.0145 | Best: 0.0034 | LR: 1.52e-05
Episode  5000 | Reward:  27.48 | Regret: 0.0141 | Best: 0.0034 | LR: 1.46e-05

模型已保存: ./runs/ppo_bo_1223/ppo_ep5000.pt


最终模型已保存: ./runs/ppo_bo_1223/ppo_final.pt
TensorBoard writer 已关闭
+ cleanup
++ date +%s
+ end_time=1766471802
+ runtime=16575
++ date
++ hostname
+ echo '任务在 Tue Dec 23 01:36:42 EST 2025 结束或中断 (hostname=r4518u05n01.misha.ycrc.yale.edu)'
任务在 Tue Dec 23 01:36:42 EST 2025 结束或中断 (hostname=r4518u05n01.misha.ycrc.yale.edu)
