x1,x2,y
0.21614458,-0.63943654,4.8311296
-1.5656971,-0.5946084,9.172176
0.6889604,-0.6394911,4.9557385
-0.87506485,-0.04925635,5.266812
0.63769054,1.1623082,9.247323
0.9079785,-0.72846955,7.3113422
1.07459,0.9779328,7.245017
-1.5690362,-1.4141381,9.394998
1.6640474,0.24289942,5.361349
-1.079144,-0.4996479,6.6099353
-1.8503498,0.15684322,11.034132
0.21940988,-1.569001,7.904133
-0.5163109,1.8138514,12.717074
1.319159,1.6248565,10.01658
1.2330059,1.3055853,8.450519
-0.7314444,1.5711313,12.575045
1.8115976,-1.4132485,11.82157
-0.8363286,0.014887092,5.9596157
0.060228515,-0.7283634,4.11619
-0.97613966,1.5495437,12.7369175
1.7441742,-1.2422493,11.426687
-1.3415687,-1.1202186,8.561536
-1.8203576,0.7468578,9.106644
-0.25961176,-1.6444013,8.820795
1.9695022,0.9294687,7.5748634
1.566709,-0.92749083,10.372974
0.9944321,0.6437415,6.792551
1.56317,1.4921511,8.976518
1.5737866,0.43844548,6.583531
0.07543344,-1.149265,3.2102244
-0.7362838,-1.8033379,9.149911
1.0880498,-1.8215442,9.496456
0.64664507,-1.6447525,7.2270584
-0.50536907,0.31927165,8.319866
-1.6221334,-0.60712856,9.426113
0.9871584,-1.027572,8.893897
-0.95015794,-1.1227738,7.733412
1.7472526,1.7943262,10.466992
-1.0361177,-1.5247337,7.473366
-1.5089682,-0.78074235,8.498446
1.3244507,-0.11409095,4.5811543
-1.3868628,-1.9982018,7.9582477
-1.2829268,1.6838127,13.151707
0.39753115,-1.6036056,7.602924
1.4982482,0.7298824,6.9153647
-1.2142613,0.5154619,8.954613
-0.7587053,1.2362554,11.906089
1.1096194,0.60555094,6.835333
1.8873057,1.0775497,7.6192217
0.0029647448,-0.31500557,6.0558343
-1.42441,-0.045182023,8.880721
-1.9442549,0.80664843,9.711506
-1.0813758,0.27370688,7.534433
-1.4727111,0.0461542,9.067178
0.7106347,-1.1777663,7.9428525
-1.51267,-0.96756697,8.481022
0.025319727,-0.566011,5.2310534
0.7770497,-1.9628625,9.063567
0.32446644,-0.3305462,6.373797
-1.2008973,-1.988926,9.027652
1.2164981,0.26006174,6.807741
0.86162853,0.8161151,7.2169766
0.955936,0.24859452,7.027775
-1.475769,0.7740799,9.863425
-1.5049847,-1.9999473,7.591114
1.7102503,-1.7622321,11.927213
-0.40968722,0.79384977,10.290729
-0.7962052,1.2116005,11.874664
-0.04566382,0.8708063,9.943322
0.65145683,0.65204895,7.220627
1.8224931,0.82953066,7.2510395
-0.8542151,0.9583597,11.203646
1.6992338,0.89751,7.1714826
-1.900562,0.95203394,9.433565
0.22079217,-1.7039212,9.01838
0.5359005,-1.7469138,8.332466
-1.5764104,-0.55552024,9.314616
-1.4386417,0.110386856,8.694137
-0.3235427,1.0504762,10.957642
1.8649276,-0.66116875,10.204148
0.3841702,-0.8995317,4.5610213
1.7320929,1.1257932,7.375176
1.2174437,-1.0026526,9.634654
-0.1304736,1.2833655,11.23033
1.1390538,-1.2914658,9.944526
-1.9286529,-0.5621059,10.932215
-1.563424,-0.39569756,9.54355
1.3177145,-0.8019582,9.325259
1.1872684,-1.9865724,9.608277
-1.069437,-1.057963,7.94023
0.12307836,-0.64938575,4.803864
0.4240633,-0.74550045,3.6666737
1.4709558,1.1422219,7.2500515
0.41242862,-1.810529,9.338067
-0.3497137,-0.4442052,4.3739815
-0.50326383,-1.8499382,10.029472
-0.29647166,1.7225902,12.293603
0.60772413,1.1608378,9.320973
1.4699625,1.9286464,11.3832035
-0.18441246,1.6406422,12.001142
-1.0086417,-0.73674893,6.827874
-1.0533506,0.76633364,10.516356
0.9840571,-0.7737836,7.943801
1.266275,1.5528448,9.704524
-1.5788877,-0.35698852,9.67502
-1.7337645,-0.49644983,10.200361
0.37773466,1.656275,11.153705
-1.415307,1.3469611,12.362817
1.2986568,1.8656542,11.185553
-0.7586613,-1.7340477,8.386066
-1.4245123,-1.0266445,8.445405
1.6838819,-0.796569,10.259654
-1.3378731,-0.30259177,8.38735
-0.8611197,-0.10747982,4.827372
-1.3855464,-0.83411026,8.033611
-1.5380398,1.1618017,11.656716
-1.9154079,-1.1070235,9.507719
-1.7784184,0.7860693,8.943704
-1.3014342,1.4070733,12.54187
-1.7864723,0.41479295,10.210441
0.36457527,-0.5833643,4.9961157
0.72285813,-1.248435,8.083786
-0.42547816,-1.4626153,6.629306
-0.7280356,0.97669894,11.18853
0.018104948,-0.12347201,6.3224807
1.5000198,-1.8147218,11.339832
1.4045265,1.935358,11.448563
-1.8260998,0.68521273,9.393073
-1.2740064,1.3767302,12.464539
-1.0530205,-0.24724531,6.3118443
-1.0024498,1.8217545,13.227623
0.28493062,-1.2018999,4.723129
-0.3349503,-1.2594556,4.1448226
-1.8029835,1.5613389,12.745673
-0.5055435,1.5668683,12.318587
0.09501179,-0.003922058,6.518169
-1.5933124,-1.4968545,9.507471
1.3338342,-0.77913415,9.292925
-1.7921525,1.0166093,10.286647
1.6993675,1.3839676,8.170094
-1.6035475,-0.609381,9.328273
1.3742998,-1.7550653,10.931109
1.6106126,0.6629067,6.9262686
1.9182827,0.95798814,7.550422
1.2081035,-0.3039413,5.52311
1.1179101,0.33239046,6.9700975
0.5699331,1.949486,11.745804
1.1159854,-1.0200056,9.347501
-1.4617912,0.29191077,8.251873
0.14427215,0.44384167,7.6932397
0.056891482,0.19642879,6.823639
1.4302886,1.4765183,9.077661
-0.14880253,0.42003012,8.277838
-0.45964202,0.03156009,6.460638
0.5582531,-1.5079399,6.7285504
-0.9341467,0.8128368,10.725505
-1.4409263,-1.4715706,9.186651
-0.0884909,-1.8937204,10.544784
-0.33244252,-0.04587535,5.983221
-1.0697203,0.2897811,7.7048683
-0.52995276,1.9962163,12.973958
-0.5344302,0.8493072,10.623033
-0.69001776,1.3943613,12.196431
-0.48214367,-0.61444783,3.8537245
0.7429734,0.035658732,6.97757
-0.8124941,1.897076,13.165205
1.7954317,-0.3304458,8.685297
1.665392,1.2291617,7.5198665
-0.07635829,0.10395647,6.6012526
-0.6865552,-1.1041526,6.697021
0.14173916,0.32167456,7.1591954
1.3942419,-1.1277518,10.427092
0.61034936,-1.987892,9.996017
1.2175673,-1.0564159,9.769269
0.1308891,-1.2274246,4.2972994
0.5316705,-0.5163153,5.003672
-0.84737754,1.5543876,12.649593
0.93957263,-0.44858772,5.0072026
-1.1903816,1.3807505,12.465503
0.7791925,0.22245207,7.0479355
1.4428762,-1.9695412,11.005412
-1.4715886,-1.2450532,8.998265
0.45751897,1.7251122,11.213329
-1.619617,0.41669378,9.002126
0.9028625,1.7181875,10.767665
-1.6620271,-0.75951993,9.236317
1.7437593,0.8662495,7.2082763
-1.4503683,1.0881007,11.47552
1.835521,1.9027984,10.942732
1.2035367,-1.927294,9.896594
0.37472802,1.8089489,11.516915
1.1304964,-0.43363914,6.3620195
1.1804594,1.3519696,8.793852
1.7841083,0.17885168,4.443832
-0.9864666,0.25859818,7.6942573
0.36030358,-0.56248844,5.1772485
-1.6198032,1.3138903,12.120399
0.4646628,-0.9439457,5.616028
-1.3148348,-0.031034455,8.095853
0.25980246,0.240698,6.82093
0.28972206,0.97008437,9.51196
-0.13605939,-0.11345865,6.026599
0.0905271,0.7211316,9.08752
1.0556935,-0.058823615,6.191514
1.1969788,0.63728255,6.830096
-0.03138714,0.6965739,9.272505
0.39837375,0.83776623,8.7250185
1.724945,1.2931992,7.7478585
-1.5210656,0.16289024,9.146935
-1.5315857,-1.2268873,9.033001
-1.649164,0.7185634,8.822566
0.63145316,-1.6915277,7.4523044
-0.3255668,-1.12418,4.007372
1.0972856,1.1686301,8.049895
0.6849257,-0.25971943,6.2614293
-0.66544896,-0.007823329,6.08697
1.5934662,1.9495877,11.401351
1.0501286,-1.0593101,9.213415
-0.9178602,-1.921789,9.600225
-0.5432319,-1.5545095,7.2731133
-0.7422401,-1.0219926,6.8826814
-1.3695534,0.9036801,10.802128
-1.4088665,1.1032882,11.575922
1.7445098,0.26195583,5.0678463
-0.24838385,-0.9798144,3.5367198
-0.4667207,0.08696758,6.8424687
0.91874284,-1.9401698,8.363618
0.21197227,0.7272038,8.799057
1.74456,0.45719022,6.312954
1.1212059,-1.9128139,9.429567
-0.082521744,1.2680465,11.1146345
-0.49456212,1.0537062,11.187979
1.9465262,-0.76710504,10.681932
0.87104094,0.5415066,6.8530445
1.8047787,0.40597185,5.8697605
-1.5260857,-1.4272789,9.33837
1.4021348,-1.2269628,10.632804
0.54829556,0.73282456,7.8233314
-1.5123132,1.7342066,13.298642
0.353032,0.30513728,6.8814173
0.7443855,0.27125257,7.019933
-1.9507892,0.5867268,10.709185
-0.18272816,-0.2376868,5.706725
1.3015981,-1.7833118,10.633503
-0.8185639,-0.41398463,4.687949
-0.16580768,1.6010089,11.906399
-0.2307435,1.2197872,11.245964
-0.79229045,1.7096943,12.867933
1.6737676,-1.3886737,11.513476
1.1251762,0.023831028,6.3547177
-1.5576464,0.3389126,8.836103
1.9881387,-1.160298,11.693935
1.5168,-1.1961191,10.861563
-0.86436623,1.1281317,11.702808
1.3475863,0.6874077,6.8486
-1.5743219,0.5887501,8.329795
1.996419,-0.93205017,11.203031
0.6627389,0.027077697,6.9913063
0.60050005,-1.9077202,9.42527
-1.6382371,-1.4802158,9.56938
1.5881336,0.07300345,4.5036335
-1.884002,-0.7613109,10.261094
-1.0366877,1.862679,13.316753
-1.4279125,-0.11406111,8.958426
1.1070718,-1.6657434,9.889649
-1.2071831,-1.9286306,8.249191
1.6425529,0.9010315,7.0928636
0.6250762,-1.3139731,7.4859
-1.8553492,-1.2487506,9.407024
-1.9782807,-0.3047711,11.5131855
-1.7933683,-0.94375765,9.3623705
0.42370072,0.46630833,7.1409698
1.2059273,-0.05722997,5.554394
-1.0457888,-1.5541975,7.369383
1.3976353,1.1389633,7.3004084
-1.7710723,-0.29656458,10.655463
1.2038554,0.4433373,6.940471
1.7111818,-1.9842306,11.937651
1.0884336,0.50560015,6.9212203
0.79248315,-0.86860055,7.439882
1.3519208,-0.022517027,4.9988675
-1.8393948,-0.80911756,9.923645
-1.1928716,1.9850429,13.609836
-1.5003053,-1.0766307,8.660059
0.01812396,1.6514384,11.706325
0.9807525,1.6718665,10.523784
0.52004737,-0.3159974,6.3060365
1.4045244,-0.7839875,9.520804
-1.379148,-0.47585782,8.415012
0.9384844,1.9573563,11.673759
-1.227834,0.47518492,8.627253
-0.916965,0.17912096,7.225817
0.8396188,-1.8563285,8.06944
1.9208192,1.3913721,8.129509
0.4461744,-1.6647782,7.977212
-1.7819988,-1.8121105,9.807529
0.4652359,-0.90056765,5.3492994
-1.8305978,-0.09684558,11.033212
1.5365828,1.5811559,9.532962
0.83831316,1.1603152,8.699965
-1.3074886,-1.2094715,8.688397
-1.633116,-0.5116819,9.690298
-1.2658671,1.1209611,11.728513
1.9201087,0.10836979,6.0733776
-0.16575743,-1.3020322,5.348885
1.1363238,-0.4157792,6.223342
0.5456334,0.50374323,7.035233
0.2896526,1.8929027,11.801184
-1.419479,0.6472482,9.201836
1.7840978,-1.9352194,12.147431
-0.79462945,0.82003313,10.719114
0.31206885,-0.9965408,4.4558835
0.7991038,1.4486357,9.885117
0.59693265,-0.46444038,5.194014
1.7623776,-1.2015399,11.387935
-1.406244,-0.12821126,8.830995
0.033410955,-0.9792081,1.19652
-0.38386244,-1.056714,4.7659683
-0.103325084,0.2930472,7.5189743
-1.5231299,1.069385,11.300192
-1.4636216,1.3398175,12.322046
-0.8876978,-0.4093205,5.197666
-0.7811816,-1.732785,8.272043
-0.28838715,-0.064100005,5.9307413
0.44395018,-0.2648741,6.540657
0.53851646,-1.2120842,6.8890123
-0.3527564,1.5845796,12.150116
-0.36486757,1.896593,12.636265
-1.1294858,-1.7930112,7.027476
0.353225,1.1829855,10.019892
-0.7318364,0.58286625,9.763564
-1.8557607,-0.954255,9.592105
-0.32639983,0.5406245,9.181242
-0.1034693,-1.4854273,7.5452023
-1.0976285,-1.722374,6.720083
0.28983173,1.9739563,11.985505
0.2630876,0.5454794,7.8472915
0.80800873,-0.9871095,7.989654
0.59179395,-0.19986418,6.62498
0.6097322,1.8003527,11.268865
-0.73514336,-0.24509972,3.8629265
1.1497289,1.6017781,10.067207
0.19657753,1.4752368,11.061543
-0.27432722,-0.62337476,3.8205652
0.5040499,0.78403604,8.180347
-0.55737066,0.641994,9.895701
0.05095698,1.0848475,10.404454
0.94682276,-0.5362833,6.0413575
1.5456115,-1.791054,11.486187
1.6842288,-1.315843,11.429273
0.014531701,0.46621475,8.130364
0.08110046,1.1004008,10.386521
1.1994816,1.0241945,7.147097
-0.7421972,0.33472633,8.508143
1.3495295,-1.6609675,10.8657255
-0.023433413,-1.9308455,10.73812
-1.536573,1.128567,11.527145
-1.7117634,0.19750574,10.266209
1.3679729,1.1308484,7.3029466
-1.7777283,-1.3488462,9.519222
-0.87755424,-0.37030733,5.004523
-0.66347986,1.6766771,12.683204
-1.3080223,-1.313608,8.822226
-0.74442655,-1.7538924,8.650858
0.97077024,0.61386955,6.809454
-1.9412687,0.37814537,11.180777
1.3086936,1.808122,10.917042
1.426192,1.6258737,9.91197
-0.5109537,0.99772155,11.051036
-1.3855484,-1.9233711,7.3608212
0.40336162,-0.078452125,6.8477306
-1.5213097,1.5844077,12.960223
-0.54032254,-0.26539564,4.2567663
1.8337168,1.8485829,10.655758
1.9818579,0.6099519,6.565811
1.0884196,-1.5621715,9.881667
-0.75615394,0.0370883,6.3452253
0.7506602,0.78246856,7.4067717
0.8216255,-1.7385241,7.976545
-0.44863322,-0.62140185,3.72347
0.5635545,0.8683243,8.347306
-1.9570894,-1.3717146,9.707202
-1.1637694,-0.6066404,7.092396
0.10035321,0.7596413,9.216929
-1.3449948,1.1021636,11.622946
-1.3363725,0.07404718,8.007651
1.3452171,1.8274301,10.985621
1.956532,1.7013234,9.637514
0.22387771,-0.10625178,6.6617985
1.3562789,-1.3589023,10.700797
1.9612867,1.0917263,7.771572
-1.4336164,-1.0274417,8.459898
-0.20701754,1.3712852,11.540915
-0.42970914,0.34857735,8.394628
-1.6798029,-0.42362797,10.073877
1.0213207,0.22553344,6.980357
-0.26488388,0.13123508,6.912284
-0.122692265,1.6989313,12.00395
-1.3973081,-1.1425478,8.687523
-1.2762934,1.7126338,13.204586
1.6284145,-1.8746358,11.72301
-1.8214036,1.0768131,10.562812
-1.0685909,1.6786726,13.036924
-0.8317627,-0.42379123,4.8282804
-0.03920983,-1.7077312,9.3450365
0.3457807,1.2186701,10.137317
-0.026840096,1.3714594,11.244881
-1.6635387,-0.65497047,9.512539
-1.0253302,0.07437314,6.050462
1.3743535,1.2378763,7.8141785
0.5503548,-1.2318281,6.980052
0.5965962,0.515903,6.989274
0.680813,-0.27747735,6.1851025
1.051612,-1.302337,9.642616
-1.7675661,1.3257608,11.963862
-0.5335665,-0.70127666,4.734646
0.15810974,1.7377045,11.648822
-0.6461741,0.27573547,8.154863
1.3779155,0.058039926,5.509365
-0.069709964,-0.30677623,5.9011297
1.0745103,-0.39731643,5.5364466
1.4080621,1.2718651,7.9414105
0.019165931,0.7100034,9.2124195
1.638209,1.0947605,7.2042646
0.34849575,-0.31566337,6.417462
1.4010972,-0.9542511,10.035096
-0.63763684,-1.6525391,8.007288
-0.004732166,1.106624,10.5733795
0.12564416,-0.33889428,6.2159834
-1.5800811,0.03689437,9.7402
-0.40578997,-0.12262706,5.5109982
1.6693507,-0.27544856,7.9373937
0.52332896,0.7355983,7.912855
-1.2899736,0.43493646,8.090404
-0.64457744,1.8882152,12.971959
-1.233588,-1.4443843,8.618993
-1.9007075,0.29407725,11.114737
1.7098418,-1.7470393,11.919854
-0.20717068,1.2316737,11.236855
-0.76985973,0.46524534,9.216644
0.39390877,-0.28648475,6.4949713
-1.9707422,1.2089427,10.812354
-0.88791156,-0.17998956,4.7095947
0.81213385,-1.0888556,8.292736
0.5350791,-0.10999695,6.8468995
1.9272238,-1.7166728,12.369768
0.48143083,1.5914445,10.83722
-0.089976504,0.9238335,10.202296
1.0457302,1.0412631,7.588677
1.6133115,1.4979732,8.937979
0.8827838,1.1662904,8.604125
1.852845,-0.27258965,8.559676
1.1280206,-1.5254544,10.054321
1.4672058,-0.5065409,8.532919
-1.5435838,1.7363389,13.303694
0.929654,1.7963619,11.055201
-0.2396452,1.0714835,10.888347
0.2124152,-1.1822777,4.092269
0.61640966,-1.2222005,7.4273753
1.8792604,1.519086,8.703239
1.9383123,-1.4323363,12.073675
-0.847087,0.3365499,8.467075
0.935014,-0.48699328,5.4075217
0.99993414,-0.79195595,8.102932
-0.6140286,0.7095281,10.207053
-1.5045209,1.8382763,13.50554
-1.8362122,1.1105349,10.7179575
1.1093725,-0.05534963,6.0130105
-0.041201033,-0.23715396,6.0832334
1.9421607,1.6306567,9.247006
-0.14010617,0.31242839,7.698083
1.911668,-0.013443908,7.13165
-0.353696,0.7313435,9.991993
1.1747286,-1.0513847,9.62196
-1.6607229,-1.7450581,9.556226
0.22184683,1.4204458,10.894939
1.2082392,0.4290468,6.939054
1.6988066,-1.3404917,11.496584
1.2903323,-0.8078083,9.26025
-1.8521171,1.9597341,13.736734
-0.5091906,0.5376945,9.409316
-1.8052061,0.54444855,9.876309
-1.5628709,-1.7113453,9.301912
0.70122254,1.8759669,11.451795
0.85303277,1.5711316,10.255316
1.0948827,0.19112977,6.868958
1.4618262,-0.7624443,9.606442
0.9577259,0.7922209,6.9338927
1.2034863,1.3334975,8.655107
-1.8041452,1.1444856,11.025149
-1.0618594,1.9081895,13.403672
0.4875911,0.5474216,7.2654586
1.4325012,-0.71509826,9.350826
-1.9819995,-0.008289548,11.676621
0.058517367,1.2652687,10.852897
0.7091496,-0.9386296,7.2878065
-1.8815708,-1.0743669,9.4442425
-0.39457777,0.8993383,10.616169
1.5825396,-0.22229029,7.166106
0.68645126,1.2662816,9.482635
-1.0493666,-1.4252657,7.9285274
1.4111245,-0.65721416,9.053871
-0.60787433,-0.9276004,6.108732
1.4133787,0.7914726,6.839704
-0.8042254,1.0373168,11.415531
0.361281,-0.17598921,6.718191
-0.41223973,-0.0878825,5.6971626
-0.9006998,-1.4718724,6.861202
1.5462302,0.80731237,6.9568086
-1.2496253,1.9692706,13.623305
-1.6607536,1.1116874,11.233255
-0.6322923,-1.1075507,6.415957
0.8705566,0.49249095,6.8882103
1.2297264,-0.8201728,9.107026
1.9949734,-1.8792938,12.609367
-0.8145518,-1.2807086,7.1298814
-0.3682322,-1.5896257,8.1929455
-1.4527149,-1.2162697,8.917224
0.2994877,1.1824176,10.141415
1.9903202,-0.82867146,10.927179
0.803524,1.0281599,8.254291
0.38085136,1.7954502,11.477757
-0.43052363,0.29709247,8.112621
1.661195,-0.05836423,6.076235
-0.012333616,1.0005087,10.287514
-1.4625324,-1.6116395,9.1484165
-0.5384861,-0.28715166,4.1228275
-1.7313334,-0.0047016204,10.568413
-1.1920838,1.3242053,12.324254
-1.9293249,1.2568706,11.250849
-0.18688034,1.3930614,11.553802
0.53816104,0.7914917,8.104815
-0.62683016,0.12222323,7.13806
-0.31847292,1.3115172,11.581371
1.836837,1.4931296,8.609604
1.0078524,-0.07806163,6.2524347
0.16342655,1.9426476,12.037224
-0.8618365,1.4992725,12.556317
1.5879872,0.041878663,4.520913
-1.0596116,-1.7228496,6.6847095
-0.6986291,-1.1020318,6.7552276
1.6362592,1.1055943,7.216769
0.11816822,-1.555383,8.005888
0.9692718,-0.120799735,6.160281
0.36297917,0.41940877,7.109141
0.61375684,1.5133873,10.408848
-0.8024668,1.3884555,12.283657
-1.0345118,1.0571117,11.557214
-0.7100306,-0.36922303,3.6862679
-1.3782338,-1.431003,9.035963
1.4972575,0.6785972,6.9098043
-0.86701226,-1.2748455,7.4015083
0.24595758,0.24525793,6.830723
1.1678977,1.9227127,11.483856
1.1352965,0.20123911,6.830187
-0.24645497,0.58222747,9.228408
-0.09497076,0.7103019,9.461876
1.978807,1.3215535,8.028119
0.6983899,-0.2600773,6.2290354
1.2585537,-0.009960396,5.6341624
1.6102159,-1.296112,11.241843
1.1503594,0.45871955,6.950133
-1.2592826,-0.81696796,7.6760006
0.24868293,0.030498996,6.726059
-1.5924233,1.0662287,11.161884
0.6116885,-1.9297204,9.553783
1.8213977,0.2556621,4.594069
0.050928257,-1.3062199,5.480534
-0.26811004,-0.8824666,3.5929875
-1.856629,-1.8611469,9.942701
1.8390981,-1.3221489,11.736272
-1.5879892,1.9465176,13.720082
-1.8356836,1.994091,13.811295
-1.0157336,0.8793917,10.965915
-1.7378783,0.44742742,9.771634
-0.17952862,1.1080278,10.88828
0.06435121,1.586217,11.512762
-0.7497202,0.07722024,6.700723
-1.7961581,-1.858864,9.764907
-1.5535985,0.8375833,10.011547
-0.4619825,1.93841,12.8166065
-1.7578862,-0.96778816,9.180397
0.7927589,-0.14613774,6.5103416
-1.1719178,-0.5549024,7.1341844
-0.7917137,-0.43813002,4.6024747
-0.4234969,0.8856,10.610715
-0.33356148,-0.48638245,4.2611737
-1.9933572,1.7643365,13.167918
-1.5517185,1.1586338,11.626551
1.4510583,-1.8894119,11.127518
-1.9950677,1.2741956,11.120547
0.032669425,1.0914297,10.459206
-0.041991975,0.06597491,6.4836473
-0.66762334,-0.012730413,6.041668
-0.2746919,1.3421077,11.582774
1.1223246,-0.30085886,4.8311586
1.3648149,-1.3621507,10.728604
-0.9586058,-0.7484047,6.735902
-0.71003824,-0.9391904,6.5934978
-1.0300686,0.72423613,10.349551
-0.0805464,-1.2845066,5.23785
0.7330334,0.57908976,6.9201756
-1.0869884,-0.13613221,6.4206424
-0.677057,1.3586438,12.109424
1.7215384,-0.060005028,6.4868627
-1.8057228,1.7192158,13.190961
-0.15692158,1.6018765,11.894318
0.8462322,-1.2588497,8.72823
-1.398184,0.7446654,9.910518
-1.810504,-1.141501,9.228748
-1.4471785,1.2932172,12.189397
1.6752927,0.54289263,6.702531
-1.9629608,-0.82352924,10.436986
-1.2467121,-1.0035055,8.132218
-1.8748659,-0.28168938,11.11698
-1.5574821,1.2028918,11.789584
0.48059714,1.1846465,9.720452
-1.0334444,-1.8664951,8.5293455
0.2768482,-0.7908511,3.1573853
0.36078152,-0.30859613,6.4370856
